MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID,year,total_recycled,percent_recycled,borough_code
2018-06-01,Manhattan,6,2986.6,596.9,427.8,25.2,,,,1,2018,1024.7,0.34309917632090003,106
2019-09-01,Manhattan,6,2763.2,561.5,378.2,40.9,,,,1,2019,939.7,0.34007672264041694,106
2013-01-01,Manhattan,9,2426.8,272.4,188.4,,,,20.5,1,2013,460.79999999999995,0.18987967694082739,109
2013-10-01,Manhattan,9,2559.7,239.9,184.6,,,,,1,2013,424.5,0.16583974684533345,109
2011-03-01,Manhattan,9,2723.5,240.8,183.0,,,,,1,2011,423.8,0.15560859188544154,109
2010-11-01,Manhattan,9,2752.6,231.1,163.5,,,,,1,2010,394.6,0.1433553731017947,109
2012-02-01,Manhattan,9,2346.7,221.5,171.9,,,,,1,2012,393.4,0.16763966420931523,109
2009-04-01,Manhattan,9,2602.4,254.7,190.0,,,,,1,2009,444.7,0.17088072548416844,109
2009-02-01,Manhattan,9,2359.6,233.5,173.6,,,,,1,2009,407.1,0.17252924224444824,109
2011-11-01,Manhattan,9,2644.8,228.5,162.9,,,,,1,2011,391.4,0.1479885057471264,109
2009-08-01,Manhattan,9,2709.5,254.1,182.6,,,,,1,2009,436.7,0.1611736482745894,109
2009-10-01,Manhattan,9,2715.7,304.9,209.5,,,,,1,2009,514.4,0.18941709319880695,109
2013-02-01,Manhattan,9,2189.4,269.8,176.6,,,,,1,2013,446.4,0.20389147711701835,109
2016-02-01,Manhattan,9,2175.1,243.8,231.3,16.0,33.1,,,1,2016,475.1,0.21842673900050574,109
2016-10-01,Manhattan,9,2392.9,278.1,254.9,23.1,51.2,,,1,2016,533.0,0.22274227924275983,109
2015-07-01,Manhattan,9,2401.8,270.8,243.7,,,,,1,2015,514.5,0.21421433924556582,109
2017-12-01,Manhattan,9,2226.0,330.6,289.5,27.8,77.1,,,1,2017,620.1,0.2785714285714286,109
2018-06-01,Manhattan,9,2335.1,313.8,286.5,15.9,50.1,,,1,2018,600.3,0.25707678472014045,109
2019-11-01,Manhattan,9,578.4,85.8,83.5,7.0,16.5,,,1,2019,169.3,0.29270401106500693,109
2019-04-01,Manhattan,9,2230.2,238.3,243.3,27.1,64.1,,,1,2019,481.6,0.2159447583176397,109
2019-03-01,Manhattan,9,2093.6,271.0,265.3,21.8,70.6,,,1,2019,536.3,0.2561616354604509,109
2017-01-01,Brooklyn,9,2891.1,245.5,203.2,,31.5,,12.0,3,2017,448.7,0.1552004427380582,309
2014-09-01,Brooklyn,9,3146.7,223.3,169.3,,34.6,,,3,2014,392.6,0.12476562748275973,309
2014-05-01,Brooklyn,9,3259.6,267.8,189.3,,,,,3,2014,457.1,0.1402319302981961,309
2014-06-01,Brooklyn,9,3155.3,221.6,165.7,,,,,3,2014,387.29999999999995,0.1227458561784933,309
2013-12-01,Brooklyn,9,3169.4,250.6,171.4,,,,,3,2013,422.0,0.13314822994888623,309
2009-11-01,Brooklyn,9,3149.4,196.9,138.2,,,,,3,2009,335.1,0.10640121927986283,309
2009-04-01,Brooklyn,9,3098.9,234.5,172.4,,,,,3,2009,406.9,0.13130465649101292,309
2017-03-01,Brooklyn,9,2863.5,253.0,216.4,,31.3,,,3,2017,469.4,0.16392526628252138,309
2017-04-01,Brooklyn,9,2838.6,251.0,213.3,,20.9,,,3,2017,464.3,0.16356654688931163,309
2016-04-01,Brooklyn,9,2842.1,241.8,205.7,,,,,3,2016,447.5,0.15745399528517645,309
2015-10-01,Brooklyn,9,3151.7,261.1,203.0,,,,,3,2015,464.1,0.14725386299457438,309
2019-02-01,Brooklyn,9,2538.9,235.0,196.5,,31.4,,,3,2019,431.5,0.1699554925361377,309
2018-05-01,Brooklyn,9,3140.8,274.1,229.0,,,,,3,2018,503.1,0.160182119205298,309
2018-03-01,Brooklyn,9,2954.6,286.7,229.0,,,,,3,2018,515.7,0.1745413930819739,309
2010-01-01,Manhattan,11,2087.4,196.3,149.2,,,,7.0,1,2010,345.5,0.165516910989748,111
2014-09-01,Manhattan,11,2213.2,193.1,145.1,,,,,1,2014,338.2,0.15281041026567865,111
2010-11-01,Manhattan,11,2176.2,165.4,112.7,,,,,1,2010,278.1,0.12779156327543426,111
2010-07-01,Manhattan,11,2239.5,180.0,130.5,,,,,1,2010,310.5,0.13864701942397856,111
2011-11-01,Manhattan,11,2209.6,194.4,133.2,,,,,1,2011,327.6,0.1482621288921072,111
2009-11-01,Manhattan,11,2119.3,159.1,113.8,,,,,1,2009,272.9,0.12876893313830037,111
2011-06-01,Manhattan,11,2268.9,189.9,134.5,,,,,1,2011,324.4,0.14297677288553923,111
2014-04-01,Manhattan,11,2165.4,207.9,164.1,,,,,1,2014,372.0,0.17179274037129397,111
2013-08-01,Manhattan,11,2279.2,164.8,122.8,,,,,1,2013,287.6,0.1261846261846262,111
2009-03-01,Manhattan,11,2139.2,156.0,111.2,,,,,1,2009,267.2,0.12490650710545999,111
2010-08-01,Manhattan,11,2241.9,157.8,116.1,,,,,1,2010,273.9,0.12217315669744412,111
2017-05-01,Manhattan,11,2477.6,227.1,199.0,,23.2,,,1,2017,426.1,0.1719809493057798,111
2015-10-01,Manhattan,11,2248.6,205.5,178.8,,,,,1,2015,384.3,0.17090634172373922,111
2017-11-01,Manhattan,11,2275.4,246.1,204.3,,,,,1,2017,450.4,0.1979432187747209,111
2018-12-01,Manhattan,11,2293.9,231.7,181.9,,16.7,,,1,2018,413.6,0.1803042852783469,111
2018-04-01,Manhattan,11,2144.4,201.1,172.8,,,,,1,2018,373.9,0.1743611266554747,111
2017-01-01,Bronx,7,3711.0,292.5,417.8,,,,19.5,2,2017,710.3,0.19140393424952842,207
2016-01-01,Bronx,7,3408.2,208.4,310.2,,,,15.6,2,2016,518.6,0.15216243178217242,207
2015-01-01,Bronx,7,3330.6,238.2,309.7,,,,11.7,2,2015,547.9,0.16450489401309074,207
2019-01-01,Bronx,7,3665.2,313.0,493.5,,,,9.6,2,2019,806.5,0.22004256247953727,207
2017-11-01,Bronx,7,3756.9,270.7,418.0,,,13.2,,2,2017,688.7,0.1833160318347574,207
2014-06-01,Bronx,7,3627.1,251.1,307.1,,,,,2,2014,558.2,0.1538970527418599,207
2012-12-01,Bronx,7,4026.3,249.5,240.2,,,,,2,2012,489.7,0.12162531356332115,207
2010-12-01,Bronx,7,3006.1,214.4,211.1,,,,,2,2010,425.5,0.14154552410099464,207
2014-02-01,Bronx,7,3269.0,201.2,245.0,,,,,2,2014,446.2,0.13649434077699601,207
2016-03-01,Bronx,7,3666.3,263.0,391.7,,,,,2,2016,654.7,0.17857240269481495,207
2017-05-01,Bronx,7,3968.4,260.8,411.3,,,,,2,2017,672.1,0.1693629674427981,207
2016-02-01,Bronx,7,3353.9,275.5,403.2,,,,,2,2016,678.7,0.20236142997704165,207
2015-06-01,Bronx,7,3828.5,282.2,346.0,,,,,2,2015,628.2,0.16408515084236647,207
2019-02-01,Bronx,7,3288.1,238.9,383.9,,,,,2,2019,622.8,0.18941029774033635,207
2018-03-01,Bronx,7,3606.5,273.3,398.6,,,,,2,2018,671.9000000000001,0.18630250935810344,207
2018-06-01,Bronx,7,3772.8,287.5,435.2,,,,,2,2018,722.7,0.19155534351145037,207
2019-11-01,Bronx,7,878.4,50.2,89.5,,,,,2,2019,139.7,0.1590391621129326,207
2012-01-01,Manhattan,4,2174.2,376.0,307.1,,,,16.2,1,2012,683.1,0.3141845276423512,104
2010-07-01,Manhattan,4,2170.0,480.8,362.9,,,,,1,2010,843.7,0.38880184331797235,104
2011-05-01,Manhattan,4,2183.3,418.0,289.1,,,,,1,2011,707.1,0.32386753996244216,104
2013-10-01,Manhattan,4,2408.5,414.4,321.4,,,,,1,2013,735.8,0.3055013493875856,104
2012-07-01,Manhattan,4,2249.6,354.3,291.9,,,,,1,2012,646.2,0.28725106685633006,104
2010-11-01,Manhattan,4,2266.6,438.9,276.1,,,,,1,2010,715.0,0.31545045442513014,104
2009-02-01,Manhattan,4,1814.8,397.9,292.8,,,,,1,2009,690.7,0.38059290279920654,104
2009-05-01,Manhattan,4,2141.0,481.0,340.1,,,,,1,2009,821.1,0.3835123773937413,104
2015-11-01,Manhattan,4,2225.6,424.0,318.0,,,,,1,2015,742.0,0.33339324227174694,104
2012-02-01,Manhattan,4,2016.0,376.6,297.5,,,,,1,2012,674.1,0.33437500000000003,104
2009-07-01,Manhattan,4,2163.8,485.1,358.2,,,,,1,2009,843.3,0.38973102874572507,104
2015-07-01,Manhattan,4,2255.2,454.5,386.1,,,,,1,2015,840.6,0.37273855977296916,104
2015-03-01,Manhattan,4,2295.0,389.2,316.3,,,,,1,2015,705.5,0.3074074074074074,104
2015-09-01,Manhattan,4,2299.4,463.0,346.8,,,,,1,2015,809.8,0.35217882925980687,104
2017-09-01,Manhattan,4,2362.8,493.3,402.4,,,,,1,2017,895.7,0.37908413746402575,104
2019-02-01,Manhattan,4,2112.4,451.4,368.2,30.5,,,,1,2019,819.5999999999999,0.38799469797386854,104
2019-05-01,Manhattan,4,2516.0,577.6,446.9,47.0,,,,1,2019,1024.5,0.4071939586645469,104
2009-07-01,Manhattan,1,1109.4,408.1,199.0,,,,,1,2009,607.1,0.5472327384171624,101
2014-04-01,Manhattan,1,1319.5,329.1,184.8,,40.3,,,1,2014,513.9000000000001,0.3894657067070861,101
2012-04-01,Manhattan,1,1145.3,290.3,180.2,,,,,1,2012,470.5,0.410809394918362,101
2012-10-01,Manhattan,1,1221.8,357.2,180.5,,,,,1,2012,537.7,0.44008839417253237,101
2011-02-01,Manhattan,1,1154.6,395.8,217.7,,,,,1,2011,613.5,0.5313528494716785,101
2011-07-01,Manhattan,1,1114.6,357.2,188.1,,,,,1,2011,545.3,0.48923380584963216,101
2010-09-01,Manhattan,1,1217.6,432.3,190.1,,,,,1,2010,622.4,0.5111695137976348,101
2010-11-01,Manhattan,1,1236.2,377.2,178.1,,,,,1,2010,555.3,0.44919915871218247,101
2009-12-01,Manhattan,1,1231.4,449.7,215.3,,,,,1,2009,665.0,0.5400357316875101,101
2009-06-01,Manhattan,1,1149.9,409.2,180.6,,,,,1,2009,589.8,0.5129141664492564,101
2010-08-01,Manhattan,1,1182.0,339.9,168.5,,,,,1,2010,508.4,0.43011844331641286,101
2014-08-01,Manhattan,1,1203.9,319.9,185.0,,13.5,,,1,2014,504.9,0.41938699227510584,101
2015-02-01,Manhattan,1,1185.0,320.8,207.2,10.3,,,,1,2015,528.0,0.44556962025316454,101
2011-10-01,Manhattan,1,1235.9,375.7,191.1,,,,,1,2011,566.8,0.4586131564042398,101
2017-04-01,Manhattan,1,1311.2,356.2,223.9,14.0,,,,1,2017,580.1,0.4424191580231849,101
2019-02-01,Manhattan,1,1253.2,357.8,229.9,16.9,,,,1,2019,587.7,0.4689594637727418,101
2018-12-01,Manhattan,1,1358.8,454.7,249.1,16.1,,,,1,2018,703.8,0.5179570209007948,101
2018-02-01,Manhattan,1,1253.6,340.3,215.2,11.9,,,,1,2018,555.5,0.4431238034460753,101
2018-05-01,Manhattan,1,1529.5,415.4,237.2,13.6,,,,1,2018,652.5999999999999,0.426675384112455,101
2019-09-01,Manhattan,1,1356.6,428.5,240.5,25.4,,,,1,2019,669.0,0.4931446262715613,101
2017-01-01,Brooklyn,4,2900.4,247.3,324.3,,,,12.2,3,2017,571.6,0.19707626534271136,304
2010-04-01,Brooklyn,4,3273.9,180.2,231.3,,,,,3,2010,411.5,0.12569107181037906,304
2010-02-01,Brooklyn,4,2463.6,152.6,183.7,,,,,3,2010,336.29999999999995,0.13650754992693617,304
2011-03-01,Brooklyn,4,3367.2,192.3,228.7,,,,,3,2011,421.0,0.1250296982656213,304
2010-07-01,Brooklyn,4,3462.4,193.1,244.8,,,,,3,2010,437.9,0.12647296672828096,304
2013-10-01,Brooklyn,4,3156.1,179.2,234.1,,,,,3,2013,413.29999999999995,0.13095275815088242,304
2015-03-01,Brooklyn,4,2937.9,193.8,254.8,,,,,3,2015,448.6,0.15269410122876886,304
2011-06-01,Brooklyn,4,3617.2,203.3,238.6,,,,,3,2011,441.9,0.12216631648789118,304
2010-10-01,Brooklyn,4,3340.0,182.1,220.6,,,,,3,2010,402.7,0.12056886227544909,304
2017-10-01,Brooklyn,4,3017.7,214.5,323.3,,,,,3,2017,537.8,0.17821519700434105,304
2016-10-01,Brooklyn,4,2987.6,224.2,295.6,,,,,3,2016,519.8,0.17398580800642655,304
2018-04-01,Brooklyn,4,2754.3,229.2,321.4,,,,,3,2018,550.5999999999999,0.1999056021493664,304
2019-10-01,Brooklyn,4,3124.1,282.4,373.5,,,,,3,2019,655.9,0.2099484651579655,304
2018-01-01,Bronx,3,1964.5,144.3,200.5,,,,14.8,2,2018,344.8,0.17551539832018326,203
2010-12-01,Bronx,3,1413.8,72.9,72.5,,,,,2,2010,145.4,0.10284340076389872,203
2013-09-01,Bronx,3,1785.7,87.4,84.8,,,,,2,2013,172.2,0.09643277146217169,203
2011-12-01,Bronx,3,1985.8,93.2,77.5,,,,,2,2011,170.7,0.08596031825964347,203
2011-01-01,Bronx,3,2216.0,83.9,82.5,,,,,2,2011,166.4,0.07509025270758123,203
2012-11-01,Bronx,3,2123.4,90.0,95.6,,,,,2,2012,185.6,0.0874069887915607,203
2011-03-01,Bronx,3,1969.4,111.0,99.8,,,,,2,2011,210.8,0.10703767644968011,203
2009-10-01,Bronx,3,1779.8,77.3,79.0,,,,,2,2009,156.3,0.08781885605124172,203
2015-02-01,Bronx,3,1515.8,102.5,123.4,,,,,2,2015,225.9,0.14903021506795092,203
2013-07-01,Bronx,3,2008.2,109.8,114.0,,,,,2,2013,223.8,0.11144308335823125,203
2013-11-01,Bronx,3,1789.0,89.2,84.4,,,,,2,2013,173.60000000000002,0.09703745108999443,203
2015-03-01,Bronx,3,1835.9,120.1,128.4,,,,,2,2015,248.5,0.13535595620676508,203
2016-02-01,Bronx,3,1737.7,132.5,170.0,,,,,2,2016,302.5,0.17408068136041893,203
2015-10-01,Bronx,3,1761.2,99.3,123.5,,,,,2,2015,222.8,0.12650465591642063,203
2009-06-01,Bronx,3,1998.2,72.5,75.9,,,,,2,2009,148.4,0.07426684015614053,203
2017-11-01,Bronx,3,1997.7,119.1,167.3,,,,,2,2017,286.4,0.14336486960004002,203
2015-07-01,Bronx,3,1886.8,119.5,138.9,,,,,2,2015,258.4,0.13695145219419122,203
2017-12-01,Bronx,3,1850.6,132.4,140.4,,,,,2,2017,272.8,0.1474116502755863,203
2018-05-01,Bronx,3,2036.5,137.7,185.2,,,,,2,2018,322.9,0.15855634667321383,203
2018-04-01,Bronx,3,1853.1,121.3,163.0,,,,,2,2018,284.3,0.15341859586638606,203
2019-02-01,Bronx,3,1707.4,106.2,147.8,,,,,2,2019,254.0,0.14876420288157433,203
2019-03-01,Bronx,3,1874.5,122.7,162.1,,,,,2,2019,284.8,0.15193384902640705,203
2019-10-01,Bronx,3,1970.0,132.9,227.3,,,,,2,2019,360.20000000000005,0.18284263959390865,203
2019-07-01,Bronx,3,2107.2,140.4,235.3,,,,,2,2019,375.70000000000005,0.17829347000759305,203
2015-04-01,Bronx,6,2034.5,118.8,150.4,,34.8,,,2,2015,269.2,0.13231752273285818,206
2014-12-01,Bronx,6,2305.2,154.0,167.2,,39.8,,,2,2014,321.2,0.13933715078951936,206
2016-01-01,Bronx,6,1962.9,83.2,118.1,,55.3,,4.6,2,2016,201.3,0.10255234601864588,206
2015-12-01,Bronx,6,2240.8,170.5,196.3,,61.0,,,2,2015,366.8,0.16369153873616565,206
2017-02-01,Bronx,6,1877.1,108.9,172.3,,55.8,,,2,2017,281.20000000000005,0.14980555111608335,206
2017-05-01,Bronx,6,2357.0,148.0,222.4,,100.1,,,2,2017,370.4,0.15714891811624945,206
2019-01-01,Bronx,6,2133.2,189.7,244.7,11.6,48.7,,6.3,2,2019,434.4,0.20363772735795987,206
2010-01-01,Bronx,6,2256.5,94.1,117.5,,,,4.6,2,2010,211.6,0.0937735430977177,206
2013-12-01,Bronx,6,2206.2,106.4,123.0,,,,,2,2013,229.4,0.10397969359078961,206
2012-07-01,Bronx,6,2254.3,99.7,126.6,,,,,2,2012,226.3,0.10038592911325023,206
2011-05-01,Bronx,6,2292.6,109.4,129.1,,,,,2,2011,238.5,0.10403035854488354,206
2012-01-01,Bronx,6,2208.9,103.6,126.4,,,,4.6,2,2012,230.0,0.1041242247272398,206
2011-01-01,Bronx,6,2524.5,105.9,120.3,,,,,2,2011,226.2,0.08960190136660724,206
2011-07-01,Bronx,6,2186.1,88.4,113.2,,,,,2,2011,201.60000000000002,0.09221902017291067,206
2013-10-01,Bronx,6,2160.3,109.9,146.4,,,,,2,2013,256.3,0.11864092950053233,206
2012-11-01,Bronx,6,2329.6,106.8,135.3,,,,,2,2012,242.10000000000002,0.10392342032967035,206
2009-05-01,Bronx,6,2336.1,95.5,121.9,,,,,2,2009,217.4,0.09306108471383931,206
2010-08-01,Bronx,6,2292.3,108.8,129.2,,,,,2,2010,238.0,0.10382585176460322,206
2018-07-01,Bronx,6,2283.0,135.0,192.1,6.5,,,,2,2018,327.1,0.14327639071397286,206
2015-08-01,Bronx,6,2114.7,103.5,138.0,,,,,2,2015,241.5,0.11420059582919564,206
2010-02-01,Manhattan,1,1024.5,288.5,154.3,,,,,1,2010,442.8,0.4322108345534407,101
2018-01-01,Brooklyn,7,3157.4,452.2,445.1,97.9,82.7,,25.0,3,2018,897.3,0.28418952302527395,307
2012-11-01,Brooklyn,7,3631.7,436.5,347.6,,,,,3,2012,784.1,0.21590439738965225,307
2009-02-01,Brooklyn,7,2719.3,388.5,291.4,,,,,3,2009,679.9,0.2500275806273673,307
2012-06-01,Brooklyn,7,3537.9,452.0,319.2,,,,,3,2012,771.2,0.2179824189490941,307
2013-02-01,Brooklyn,7,2840.5,386.5,266.4,,,,,3,2013,652.9,0.22985389896145045,307
2013-09-01,Brooklyn,7,3260.2,405.8,291.9,,,,,3,2013,697.7,0.214005275749954,307
2009-08-01,Brooklyn,7,3484.3,422.1,361.3,,,,,3,2009,783.4000000000001,0.22483712653904658,307
2015-11-01,Brooklyn,7,3185.2,393.8,349.6,115.0,,,,3,2015,743.4000000000001,0.23339193771191766,307
2013-07-01,Brooklyn,7,3729.8,434.5,334.7,,,,,3,2013,769.2,0.20623089709904016,307
2015-06-01,Brooklyn,7,3623.2,492.8,398.1,108.6,,,,3,2015,890.9000000000001,0.24588761315963792,307
2016-08-01,Brooklyn,7,3482.9,424.8,393.2,87.8,,,,3,2016,818.0,0.23486175313675384,307
2016-10-01,Brooklyn,7,3331.8,414.1,384.9,79.4,,,,3,2016,799.0,0.23981031274386216,307
2015-08-01,Brooklyn,7,3278.1,404.3,363.8,86.9,,,,3,2015,768.1,0.23431255910435925,307
2017-10-01,Brooklyn,7,3211.6,409.8,385.4,129.3,101.6,,,3,2017,795.2,0.24760244115082827,307
2017-09-01,Brooklyn,7,3239.0,426.6,386.8,122.6,61.2,,,3,2017,813.4000000000001,0.25112689101574565,307
2018-09-01,Brooklyn,7,3209.2,436.4,395.8,72.3,,,,3,2018,832.2,0.25931696372927837,307
2011-04-01,Staten Island,3,5947.3,913.8,578.2,,,,,5,2011,1492.0,0.25087014275385466,503
2009-07-01,Staten Island,3,6406.8,928.5,663.6,,,,,5,2009,1592.1,0.2485015920584379,503
2012-02-01,Staten Island,3,4392.8,739.2,510.7,,,,,5,2012,1249.9,0.284533782553269,503
2012-07-01,Staten Island,3,5696.6,735.3,606.6,,,,,5,2012,1341.9,0.23556156303760137,503
2012-06-01,Staten Island,3,6358.1,886.6,637.7,,,,,5,2012,1524.3000000000002,0.23974143218886146,503
2015-11-01,Staten Island,3,6011.8,738.0,541.5,,33.7,,,5,2015,1279.5,0.21283143151801456,503
2016-10-01,Staten Island,3,5445.8,748.5,643.1,,32.7,,,5,2016,1391.6,0.25553637665724044,503
2015-09-01,Staten Island,3,5659.6,794.9,628.6,,20.0,,,5,2015,1423.5,0.2515195420171037,503
2018-02-01,Staten Island,3,4536.0,680.1,591.6,,23.5,,,5,2018,1271.7,0.28035714285714286,503
2019-07-01,Staten Island,3,6319.7,788.6,799.0,,,,,5,2019,1587.6,0.25121445638242323,503
2019-10-01,Staten Island,3,5787.4,747.9,718.8,,37.8,,,5,2019,1466.6999999999998,0.25342986487887476,503
2018-01-01,Brooklyn,11,4743.8,627.0,550.1,100.7,,,25.6,3,2018,1177.1,0.2481344070154728,311
2012-08-01,Brooklyn,11,4998.0,652.3,385.9,,,,,3,2012,1038.1999999999998,0.20772308923569424,311
2013-08-01,Brooklyn,11,4883.7,660.3,401.9,,,,,3,2013,1062.1999999999998,0.21749902737678398,311
2015-11-01,Brooklyn,11,4835.8,566.6,416.9,,,,,3,2015,983.5,0.20337896521775092,311
2016-06-01,Brooklyn,11,5467.5,684.1,533.0,,,,,3,2016,1217.1,0.22260631001371742,311
2016-02-01,Brooklyn,11,4354.9,685.0,524.9,,,,,3,2016,1209.9,0.27782497875955825,311
2017-07-01,Brooklyn,11,4944.9,649.5,523.7,183.3,,,,3,2017,1173.2,0.2372545450868572,311
2017-12-01,Brooklyn,11,4616.3,672.0,517.7,122.0,,,,3,2017,1189.7,0.25771721941814874,311
2017-04-01,Queens,5,4426.1,589.8,716.6,210.5,57.7,,,4,2017,1306.4,0.2951582657418495,405
2017-06-01,Queens,5,5065.9,651.9,782.7,180.7,62.8,,,4,2017,1434.6,0.28318758759549145,405
2016-11-01,Queens,5,4702.9,688.0,651.9,384.2,94.2,12.1,,4,2016,1339.9,0.2849093112760212,405
2014-11-01,Queens,5,4541.4,622.0,527.3,169.9,66.2,,,4,2014,1149.3,0.25307173999207294,405
2017-11-01,Queens,5,4847.4,652.8,700.8,290.6,66.4,,,4,2017,1353.6,0.279242480505013,405
2018-12-01,Queens,5,4591.1,713.5,687.9,120.9,52.5,,,4,2018,1401.4,0.30524275228158826,405
2019-02-01,Queens,5,3820.4,527.9,598.5,104.8,46.8,,,4,2019,1126.4,0.2948382368338394,405
2019-09-01,Queens,5,4534.4,580.4,687.3,149.7,64.2,,,4,2019,1267.6999999999998,0.27957392378263934,405
2009-01-01,Queens,5,4426.3,847.2,625.2,,,,40.0,4,2009,1472.4,0.3326480356053589,405
2014-07-01,Queens,5,5052.4,684.4,609.5,161.6,,,,4,2014,1293.9,0.2560961127385005,405
2014-05-01,Queens,5,5466.2,685.6,596.9,,,,,4,2014,1282.5,0.23462368738794775,405
2011-01-01,Queens,5,4588.9,706.8,549.6,,,,,4,2011,1256.4,0.2737911046220228,405
2011-02-01,Queens,5,4447.1,684.3,545.0,,,,,4,2011,1229.3,0.2764273346675361,405
2011-03-01,Queens,5,5001.1,729.9,533.5,,,,,4,2011,1263.4,0.25262442262702206,405
2010-04-01,Queens,5,5199.1,763.6,551.1,,,,,4,2010,1314.7,0.2528706891577388,405
2012-05-01,Queens,5,5508.7,696.8,545.8,,,,,4,2012,1242.6,0.22557046127035416,405
2011-06-01,Queens,5,5493.3,778.2,553.4,,,,,4,2011,1331.6,0.24240438352174465,405
2011-10-01,Queens,5,4983.5,694.9,507.4,,,,,4,2011,1202.3,0.24125614527942207,405
2010-02-01,Queens,5,3474.4,521.1,418.0,,,,,4,2010,939.1,0.2702912733133778,405
2016-07-01,Queens,5,4739.8,627.1,712.7,114.0,,,,4,2016,1339.8000000000002,0.2826701548588548,405
2018-07-01,Queens,5,4881.6,605.6,705.2,140.2,,,,4,2018,1310.8000000000002,0.26851851851851855,405
2009-01-01,Brooklyn,18,4509.5,709.7,533.9,,,,12.4,3,2009,1243.6,0.2757733673356248,318
2011-09-01,Brooklyn,18,5975.1,653.0,480.0,,,,,3,2011,1133.0,0.18962025740154975,318
2011-11-01,Brooklyn,18,5710.9,605.2,416.2,,,,,3,2011,1021.4000000000001,0.1788509691992506,318
2013-03-01,Brooklyn,18,4994.7,568.1,406.6,,,,,3,2013,974.7,0.19514685566700704,318
2010-11-01,Brooklyn,18,5631.5,598.2,426.4,,,,,3,2010,1024.6,0.18194086832992984,318
2015-11-01,Brooklyn,18,5454.4,533.1,435.9,,,,,3,2015,969.0,0.1776547374596656,318
2014-08-01,Brooklyn,18,5585.9,557.1,477.5,,,,,3,2014,1034.6,0.18521634830555506,318
2016-07-01,Brooklyn,18,5866.0,604.3,594.6,,,,,3,2016,1198.9,0.20438117967950906,318
2016-02-01,Brooklyn,18,4363.4,611.2,531.5,,,,,3,2016,1142.7,0.2618829353256635,318
2015-09-01,Brooklyn,18,5622.3,588.0,516.5,,,,,3,2015,1104.5,0.196449851484268,318
2017-09-01,Brooklyn,18,5592.4,571.4,574.0,,,,,3,2017,1145.4,0.20481367570273945,318
2019-03-01,Brooklyn,18,4799.9,518.3,535.4,,,,,3,2019,1053.6999999999998,0.21952540677930787,318
2018-02-01,Brooklyn,18,4365.2,508.0,504.3,,,,,3,2018,1012.3,0.2319023183359296,318
2018-09-01,Brooklyn,18,5687.7,554.6,605.8,,,,,3,2018,1160.4,0.20401919932485893,318
2019-04-01,Brooklyn,18,5531.0,537.5,559.7,,,,,3,2019,1097.2,0.19837280781052252,318
2009-01-01,Queens,13,4134.3,619.5,590.8,,,,40.6,4,2009,1210.3,0.29274605132670584,413
2017-11-01,Queens,13,5346.5,513.8,700.1,,,105.9,,4,2017,1213.9,0.22704573085195925,413
2010-12-01,Queens,13,3789.1,530.4,460.6,,,,,4,2010,991.0,0.26153967960729463,413
2011-05-01,Queens,13,6510.3,562.5,519.5,,,,,4,2011,1082.0,0.1661981782713546,413
2010-07-01,Queens,13,5961.1,622.8,631.7,,,,,4,2010,1254.5,0.21044773615607856,413
2012-08-01,Queens,13,5981.6,575.7,605.6,,,,,4,2012,1181.3000000000002,0.19748896616289957,413
2013-09-01,Queens,13,5198.4,508.2,570.7,,,,,4,2013,1078.9,0.2075446291166513,413
2009-11-01,Queens,13,5726.8,539.5,466.1,,,,,4,2009,1005.6,0.17559544597331844,413
2012-11-01,Queens,13,7250.3,553.2,550.6,,,,,4,2012,1103.8000000000002,0.15224197619408855,413
2010-09-01,Queens,13,5646.1,610.9,587.9,,,,,4,2010,1198.8,0.21232355076955772,413
2011-03-01,Queens,13,4981.5,596.6,558.7,,,,,4,2011,1155.3000000000002,0.2319180969587474,413
2016-04-01,Queens,13,4953.5,518.6,671.0,,,,,4,2016,1189.6,0.24015342686988997,413
2016-06-01,Queens,13,6181.6,571.1,820.9,,,,,4,2016,1392.0,0.22518441827358612,413
2017-07-01,Queens,13,6101.0,517.1,840.1,,,,,4,2017,1357.2,0.2224553351909523,413
2019-11-01,Queens,13,1270.9,88.6,150.6,82.8,,,,4,2019,239.2,0.18821307734676213,413
2019-10-01,Queens,13,5367.2,490.2,794.7,240.6,,,,4,2019,1284.9,0.239398569086302,413
2019-07-01,Queens,13,6015.4,503.1,933.3,295.0,,,,4,2019,1436.4,0.23878711307643719,413
2019-01-01,Bronx,9,3619.3,220.2,356.3,,,,47.6,2,2019,576.5,0.15928494460254744,209
2015-11-01,Bronx,9,3723.6,169.6,239.5,,,,,2,2015,409.1,0.10986679557417554,209
2009-10-01,Bronx,9,4401.7,211.7,252.9,,,,,2,2009,464.6,0.10555012835949748,209
2009-12-01,Bronx,9,4588.1,240.5,256.8,,,,,2,2009,497.3,0.10838909352455264,209
2010-04-01,Bronx,9,4425.2,201.9,239.9,,,,,2,2010,441.8,0.09983729548946942,209
2011-04-01,Bronx,9,4496.8,195.2,232.8,,,,,2,2011,428.0,0.0951787938089308,209
2010-11-01,Bronx,9,4591.5,180.8,203.2,,,,,2,2010,384.0,0.0836327997386475,209
